id,text,sentiment,path,hashtag,inimagetext,pred,pred_raw
1320116307296161793,Confermo che anche stasera Mariott0 #BallandoConLeStelle https://t.co/gLPqPVcokU,negative,..\data\ballandoconlestelle\images\1320116307296161793.png,ballandoconlestelle,i,positive,[0.01370024 0.00902648 0.9772733 ]
1273683726682271744,"Nenooo ma il post speciale come quello per msds?
#Amici19 #amicidineno https://t.co/jLvOwHYh0D",negative,..\data\amici19\images\1273683726682271744.png,amici19,i ES,negative,[0.87266505 0.08951335 0.03782161]
1320122142264995841,"Ceh questa ha dedicato il ballo alla madre che pur di non convincersi di essere tradita, si é fatta bionda come l'amante di suo marito...
E la stessa cosa (ovvero perdonare il marito pedofilo per i tradimenti) l'ha fatta lei...
Che donna eh.. #BallandoConLeStelle https://t.co/2LFiNWa7o3",negative,..\data\ballandoconlestelle\images\1320122142264995841.png,ballandoconlestelle, ,negative,[0.79534435 0.135793   0.06886266]
1320111004097892352,Canino sempre meglio loro da fermi che Costantino in movimento... #BallandoConLeStelle https://t.co/Mtv5BgySlI,negative,..\data\ballandoconlestelle\images\1320111004097892352.png,ballandoconlestelle, ,negative,[0.5504442  0.02264477 0.42691103]
1320117801386991620,"No ma, ci interessano un sacco gli aneddoti familiari.
#BallandoConLeStelle https://t.co/kz6z8vitQm",negative,..\data\ballandoconlestelle\images\1320117801386991620.png,ballandoconlestelle, ,neutral,[0.05938297 0.72415525 0.21646175]
1320679878128291840,"Un amico mi chiede: ma la Pellegrino perché viene chiamata?
#storieitaliane #Rai1 #BallandoConLeStelle #Mariotto https://t.co/4dmnoxXpAV",negative,..\data\ballandoconlestelle\images\1320679878128291840.png,ballandoconlestelle, ,negative,[0.46819946 0.4587084  0.07309217]
1320121224886931456,"#BallandoConLeStelle Rossella se io trovo un capello biondo sulla giacca di mio marito lo butto fuori di casa, https://t.co/a8lR7R8jJ8",negative,..\data\ballandoconlestelle\images\1320121224886931456.png,ballandoconlestelle,MA CHE STAI A DII,negative,[0.7591343  0.18305407 0.05781163]
1110496663922188290,"@CheDioCiAiuti_5 Anche se dovremo aspettare dateci la sesta serie 😢😢😢😢
Prima il giovedì era una serata allegra e speciale😍,adesso è vuoto😢
@CheDioCiAiuti_5 https://t.co/s9SuRdSaJl",negative,..\data\chediociaiuti\images\1110496663922188290.png,chediociaiuti,CHE DIO GI AIUTI,negative,[0.93103546 0.00665553 0.06230908]
1289184094736330752,"Sono dai carabinieri vi sto querelando 
#chediociaiuti #cdca6 https://t.co/sGtIHWSLEf",negative,..\data\chediociaiuti\images\1289184094736330752.png,chediociaiuti,francescachillemiCRAmextadsMhUsanipridInvia messag,negative,[0.39952004 0.23380092 0.36667907]
1320107556044443648,"Io sopporto poco sia Mariotto, la Lucarelli che il piccoletto. È ora di cambiare giuria cara Milly!  #BallandoConLeStelle https://t.co/xVFG6rdZqE",negative,..\data\ballandoconlestelle\images\1320107556044443648.png,ballandoconlestelle, ,negative,[0.6430536  0.02007345 0.33687297]
1109891065400709120,"Quando prima o poi capiranno che le protagoniste della serie dalla prima stagione sono suor Angela suor costanza e la mitica azzurra ,, sarà troppo tardi !! 

#CheDioCiAiuti5 #chediociaiuti4 #chediociaiuti https://t.co/sPt5tp89wu",negative,..\data\chediociaiuti\images\1109891065400709120.png,chediociaiuti,CTOEQuLD,positive,[0.35203704 0.10262942 0.5453335 ]
1108848258766569474,@STEVECAROLD @CheDioCiAiuti_5 SCUSAAAA https://t.co/6y5MqLsQUH,negative,..\data\chediociaiuti\images\1108848258766569474.png,chediociaiuti, ,negative,[0.81707805 0.05083731 0.13208465]
1264807180886302722,"Che schifo mi ha sempre fatto Skioffi come persona, l'ho sempre considerato un ipocrita paraculo e da questo si vede bene anche il narcisismo che trasuda. Per quando #amici19 mi abbia fatto ribrezzo, è stata una sua scelta entrare in quel tipo di meccanismo. Non capisco https://t.co/INwQdD6WDi",negative,..\data\amici19\images\1264807180886302722.png,amici19,skioffitanmeniezidolutnucatitadiFiilxhwrpoinelLLJM,negative,[0.96385396 0.01175555 0.02439049]
1320103248158728194,"Pieno almeno quanto Selvaggia delle urla di Mariotto
 #BallandoConLeStelle https://t.co/y8mpgrf9PX",negative,..\data\ballandoconlestelle\images\1320103248158728194.png,ballandoconlestelle,fren aNEdi,negative,[0.5980544  0.160688   0.24125758]
1103787684684800001,Suor Angela abbraccia il medico😱😱😱 #chediociaiuti5 @CheDioCiAiuti_5 https://t.co/gl7sxbOsLi,negative,..\data\chediociaiuti\images\1103787684684800001.png,chediociaiuti,VIPERISSIMAIO SONO SOTTO SHOCK,negative,[0.9137933  0.00561881 0.08058783]
1101231862041755657,#CheDioCiAiuti5 @CheDioCiAiuti_5 ma povero nicooooo https://t.co/oRoOWJz3Bv,negative,..\data\chediociaiuti\images\1101231862041755657.png,chediociaiuti, ,negative,[0.5859461  0.10568522 0.30836868]
1320109265684779008,Voglio proprio vedere che voto daranno i giudici... t' ha a dire che ha ballato! Sta facendo stretching... #BallandoConLeStelle https://t.co/0jsXR1YD5c,negative,..\data\ballandoconlestelle\images\1320109265684779008.png,ballandoconlestelle,A,positive,[0.15603514 0.06664358 0.7773213 ]
1320120539298648065,"Il mio MOOD ogni volta che la Mussolini 'balla':

#BallandoConLeStelle https://t.co/PYxqB90oDo",negative,..\data\ballandoconlestelle\images\1320120539298648065.png,ballandoconlestelle, ,positive,[0.03833953 0.06949132 0.8921692 ]
1320120628167561217,"Ma perché la Carlucci è vestita da Roberta Bruzzone? 
 #BallandoConLeStelle https://t.co/t0Z4sqDvgl",negative,..\data\ballandoconlestelle\images\1320120628167561217.png,ballandoconlestelle,kidenLa biondina di sind,negative,[0.5680486  0.3201061  0.11184533]
1320126125138415616,@PanariellinaIda @milly_carlucci @Ale_Mussolini_ @MaykelFonts76 @Ballando_Rai https://t.co/rAKh0kX40S,negative,..\data\ballandoconlestelle\images\1320126125138415616.png,ballandoconlestelle, ,neutral,[0.08576653 0.8720758  0.04215769]
1320102015297556481,Ma cosa ha preso stasera Mariotto??!! #BallandoConLeStelle https://t.co/W9XEJkbSHu,negative,..\data\ballandoconlestelle\images\1320102015297556481.png,ballandoconlestelle, ,negative,[0.8319834  0.05161273 0.11640385]
1276491341204258816,"Ma sono legali 22 minuti di ritardo?
#Amici19 #amicidineno https://t.co/WjGy8aAdRs",negative,..\data\amici19\images\1276491341204258816.png,amici19, ,negative,[0.9941151 0.001508  0.0043768]
1320103588065169408,"Come tutti i sabato guerra tra froci famosi su #rai a #BallandoConLeStelle.
Ormai l'informazione in questo paese è stata letteralmente distrutta. https://t.co/ViRbuFO2Ky",negative,..\data\ballandoconlestelle\images\1320103588065169408.png,ballandoconlestelle, ,negative,[0.9815586  0.01015496 0.00828652]
1320127949908156417,Mariotto che quando parla si alza la maschera #BallandoConLeStelle https://t.co/CYvAVjY9Y9,negative,..\data\ballandoconlestelle\images\1320127949908156417.png,ballandoconlestelle,ulii,negative,[0.5237738  0.11555309 0.36067313]
1255556545540169736,Ma che ha fatto questa ai capelli??? Mammamia 😱😱😱 #amici19 #gaiagozzi #gaia #AmiciSpeciali #pettinelli https://t.co/IJ5kP04Q5y,negative,..\data\amici19\images\1255556545540169736.png,amici19,annapettinellicon rossbresciaIn diretta GXii,neutral,[0.32000417 0.34153295 0.3384629 ]
1255858377541943300,#amici19 #JavierRojas twitter.com/monica_pinton/… https://t.co/MmiPzeYf6b,negative,..\data\amici19\images\1255858377541943300.png,amici19,NON HA CAPITO PROPRIO NIENTE,neutral,[0.44548947 0.4672023  0.08730823]
1255207602784534528,"e poi mi blocca.
vogliamo solo farti capire che devi lasciare liberi #Javier e #Talisa, di smetterla di intrometterti nella loro vita. fai la semplice “fan” che dici di essere invece #Amici19 https://t.co/Ag0WujtLeH",negative,..\data\amici19\images\1255207602784534528.png,amici19,llGiadahsospesaLLGiadahsospesaplReplying to michva,negative,[0.533645   0.3222185  0.14413649]
1271832383159861248,Le 3 Beltrozzi che si mettono a retwittarmi nello stesso secondo dimostrando di non aver capito nulla di come funziona Spotify.... 😂 Ma di che mi sorprendo dato che pensano di sapere più di Giordano ✈️#Amici19 https://t.co/OJyOnhSpfN,negative,..\data\amici19\images\1271832383159861248.png,amici19,dhxdAcENio,negative,[9.9771971e-01 8.3625881e-04 1.4440191e-03]
1320133516420648961,"La Celentano ultima??
#BallandoConLeStelle https://t.co/I41VCCzHBk",negative,..\data\ballandoconlestelle\images\1320133516420648961.png,ballandoconlestelle,Ma voi siete PAZZI,negative,[0.9942841  0.00292374 0.00279212]
1320135129080225792,"Elisa Isoardi a rischio eliminazione ma a Costantino Del Circo hanno dato pure il tesoretto.

Io cosi: #BallandoConLeStelle https://t.co/4d40lURIQr",negative,..\data\ballandoconlestelle\images\1320135129080225792.png,ballandoconlestelle,ramanecivaiESCLUSIVAsuniprin,negative,[0.69714826 0.2583732  0.04447851]
1320123724641800193,Ma di preciso Robirider Bruzzone chi l’ha invitata? #BallandoConLeStelle https://t.co/hFeAgVuo70,negative,..\data\ballandoconlestelle\images\1320123724641800193.png,ballandoconlestelle, ,negative,[0.89737064 0.0818914  0.0207379 ]
1320104857840345092,Ogni tanto la carlucci potrebbe anche uscire dalla modalità manichino della upim si si si e uscire un po' di personalità e cazziare la gente o avere una posizione  #ballandoconlestelle https://t.co/lDEWhouXmF,negative,..\data\ballandoconlestelle\images\1320104857840345092.png,ballandoconlestelle,fIM A BARBIE GIRL,neutral,[0.10894706 0.76604617 0.12500672]
1255210066438955008,"mi spieghi cosa mi blocchi a fare?
ma ti pare un comportamento maturo?
MA HAI SBAGLIATO? SI
BENE, prenditi le conseguenze e accetta che si sbaglia nella vita.
puoi rimediare, ma non in questo modo.
credimi, non riesco a comprenderti
#javier #amici19 #talisa https://t.co/06f0mvrJa9",negative,..\data\amici19\images\1255210066438955008.png,amici19,mi LITIcoVA,negative,[0.8577922  0.12168903 0.02051874]
1320130113607000064,Mariotto patata lessa sarà tua sorella!!!! #BallandoConLeStelle https://t.co/ZnZFkytwr4,negative,..\data\ballandoconlestelle\images\1320130113607000064.png,ballandoconlestelle,ti,positive,[0.00223186 0.08809924 0.90966886]
1255115603142115329,Anche io vorrei fare il pre-order. Però del CD di Martina #martinabeltrami #Amici19 https://t.co/H0Rxm0Eg2L,negative,..\data\amici19\images\1255115603142115329.png,amici19, ,negative,[0.95789135 0.00543703 0.03667163]
1273910054668980224,"Talisa toglie il follower a Javier e lui lo toglie a lei... 😂😂😂 e meno male che si professavano amici!!!😂😂😂
#Amici19 #JavierRojas #Talisa https://t.co/lzWtAzNoKs",negative,..\data\amici19\images\1273910054668980224.png,amici19,VIPERISSIMAVAI A CAPIRE,negative,[0.80925465 0.15000716 0.0407382 ]
1320121115063291921,B-A-S-T-A #BallandoConLeStelle https://t.co/whHHmWW0F5,negative,..\data\ballandoconlestelle\images\1320121115063291921.png,ballandoconlestelle, ,neutral,[0.10775682 0.84494925 0.04729388]
1320136220710739968,#BallandoConLeStelle ecco e la giusta ciliegina sulla torta e' la #isoardi dentro  e #vittoriaschisano allo spareggio.. https://t.co/bezbXdIb1V,negative,..\data\ballandoconlestelle\images\1320136220710739968.png,ballandoconlestelle,MA DAI MARIA E BASTA,negative,[0.95962644 0.01648069 0.02389283]
1320119579130068992,"carolyn oggi
#BallandoConLeStelle https://t.co/RxSXDnEwmg",negative,..\data\ballandoconlestelle\images\1320119579130068992.png,ballandoconlestelle, ,neutral,[0.25119752 0.38287297 0.36592954]
1256609136055332869,"SECONDA PARTE
Sei poesia senza fine!
#Javier #JavierRojas #Amici19
🖤 https://t.co/9pEmlcEFpl",negative,..\data\amici19\images\1256609136055332869.png,amici19, ,positive,[5.9837446e-05 1.2516616e-04 9.9981505e-01]
1320102641003909120,ma almeno dynamite versione originale che cafonata era #ballandoconlestelle https://t.co/X2eyPeIPGv,negative,..\data\ballandoconlestelle\images\1320102641003909120.png,ballandoconlestelle, ,negative,[0.93859255 0.02245037 0.03895702]
1320112541113135105,"Sono appiccicati e senza mascherina ma si salutano col gomito 🤣
#BallandoConLeStelle https://t.co/UJcrml4jwI",negative,..\data\ballandoconlestelle\images\1320112541113135105.png,ballandoconlestelle, ,positive,[0.02083741 0.39974445 0.5794181 ]
1320103005014970368,"Microfonisti, datevi da fare perché si sentono tutte le sparate fatte quando si pensa di essere chiusi.

#BallandoConLeStelle https://t.co/7dhS5RyZG5",negative,..\data\ballandoconlestelle\images\1320103005014970368.png,ballandoconlestelle, ,negative,[0.7173784  0.05119339 0.23142819]
1103758872148393986,"Azzurra suora.

#CheDioCiAiuti5 @CheDioCiAiuti_5 https://t.co/sj8iVeQmDh",negative,..\data\chediociaiuti\images\1103758872148393986.png,chediociaiuti, ,positive,[0.03900309 0.0428675  0.91812944]
1256209790021271553,"Questo ti meriti
CAPITO MARTI? 
@Martina__B_
#martinabeltrami #amici19 https://t.co/uJ4LQ1g74p",negative,..\data\amici19\images\1256209790021271553.png,amici19,EST eta uEt E,neutral,[0.37269765 0.47448203 0.15282036]
1320294106208309248,@milly_carlucci @Ballando_Rai @Ale_Mussolini_ @MaykelFonts76 #BallandoConLeStelle l'unica  nota stonata della trasmissione e dello spettacolo del sabato sera è #SelvaggiaLucarelli con le sue avversità politiche che non c'entrano niente con una gara di ballo! https://t.co/mm2BEn7rOs,negative,..\data\ballandoconlestelle\images\1320294106208309248.png,ballandoconlestelle,n El Passatolesame da giornalistacome Suarez quell,negative,[0.7179288  0.16697153 0.1150996 ]
1320126081802883077,"Un palo è più flessibile della Celentano, eppure con cotanto padre doveva essere super-molleggiata. #BallandoConLeStelle https://t.co/pWh879rrhB",negative,..\data\ballandoconlestelle\images\1320126081802883077.png,ballandoconlestelle,SEI FORTEad,negative,[0.5449118  0.03690013 0.41818812]
1320102431578116096,FERMATE MARIOTTO prima che arrivino le querele! #BallandoConLeStelle https://t.co/bAORFrpZVe,negative,..\data\ballandoconlestelle\images\1320102431578116096.png,ballandoconlestelle,NO per carita,negative,[0.895913   0.03342959 0.07065737]
1320276839944851457,@stanzaselvaggia @malumichi @Ballando_Rai Bei tempi quando con Mariotto ci si riferiva a lui... https://t.co/6CHct5LU1Y,negative,..\data\ballandoconlestelle\images\1320276839944851457.png,ballandoconlestelle, ,neutral,[0.05204994 0.9353237  0.01262629]
1269141830240817152,"L’anno prossimo inizia una nuova edizione di amici, ma io riesco solo a pensare che su canale 5 non ci sarà più talisa, non ci sarà più javier, non ci sarà più Marti, non ci sarà più Neno, non ci sarà più Gaia. Grazie amici 19 per tutto. #Amici19 https://t.co/lisTNpZWiV",negative,..\data\amici19\images\1269141830240817152.png,amici19,maini,negative,[0.68311125 0.21899058 0.09789818]
1320102222261309440,Zazzaroni vs Mariotto #BallandoConLeStelle https://t.co/WdvyNlZdqN,negative,..\data\ballandoconlestelle\images\1320102222261309440.png,ballandoconlestelle,NetuVoi non ci state con la testa ragazzi,negative,[0.5698372  0.36092255 0.06924023]
1265971009351491584,"Ma amici20 come si affronta esattamente? No perché io non sono pronta cioè su quei banchi ci sta solo tutto amici19 sennò non vale
Il banco del capo squadra è solo di Gaia e tra quelli dietro stai solo se sei Martina, giusto? 

#circozzi https://t.co/HNFpsP619q",negative,..\data\amici19\images\1265971009351491584.png,amici19, ,negative,[0.77387255 0.11173489 0.1143925 ]
1320111214480031744,Ma Mariotto in pensione...QUANDO??!! #Ballandoconlestelle https://t.co/VGn6bbJ4Eb,negative,..\data\ballandoconlestelle\images\1320111214480031744.png,ballandoconlestelle,duPoniSiamo rimasti senza soldil,negative,[0.9717469 0.0245723 0.0036809]
1267916842904977409,"Non mi sfiora nemmeno
Oh, sì, sì, me ne frego!
#gaiagozzi #amici19 #circozzi https://t.co/i9SazO189b",negative,..\data\amici19\images\1267916842904977409.png,amici19, ,positive,[0.13173565 0.00234915 0.8659152 ]
1320127010090438656,"Selvaggia Lucarelli, diceva questo sull’ospedale fiera, che ha ricominciato ad accogliere pazienti #covid. Direi che farebbe bella figura se si limitasse a disquisisire solo di argomenti del calibro di #BallandoConLeStelle #SelvaggiaLucarelli #lockdownitalia #dpcm #conte https://t.co/o3eD0ketFm",negative,..\data\ballandoconlestelle\images\1320127010090438656.png,ballandoconlestelle,sesSelvaggia Lucarelli aprGLospedale in fiera non ,negative,[0.7861895  0.1159375  0.09787307]
1106485863167463424,@CheDioCiAiuti_5 @sandrinaadmni https://t.co/b4oy3eRQfO,negative,..\data\chediociaiuti\images\1106485863167463424.png,chediociaiuti,NON POSSO,negative,[0.77218276 0.04397212 0.18384518]
1320125153431478273,"Io ad ogni commento (volgare) di Mariotto verso la Isoardi:
#BallandoConLeStelle https://t.co/fm4qFFGJwo",negative,..\data\ballandoconlestelle\images\1320125153431478273.png,ballandoconlestelle,Che merda Dio Santo che merda,negative,[0.99182934 0.00664846 0.00152217]
1101241195727077381,Lo so che #SuorAngela dice che dobbiamo perdonare però per tutti quelli che se ne approfittano di Gabriele per me è....NO @RaiUno @CheDioCiAiuti_5 #CheDioCiAiuti5 https://t.co/j8bfQnshrB,negative,..\data\chediociaiuti\images\1101241195727077381.png,chediociaiuti,FStuNTZLdiiMAZZOdiCRPITTIcif ditiCIUPIIURIaa,negative,[0.49340627 0.2543988  0.25219497]
1320118430192848897,"#BallandoConLeStelle @Ale_Mussolini_ come ballerina non è un granché ma come attrice è molto peggio. La clip penosa.

@fabiocaninoreal @Ballando_Rai @CarolynSmith51 @milly_carlucci @zazzaroni #mariotto @paolobelliswing @RaiUno @stanzaselvaggia @albmatano @RobertaBruzzone https://t.co/uVkcwtTLYy",negative,..\data\ballandoconlestelle\images\1320118430192848897.png,ballandoconlestelle,VIFZRISSIMA,positive,[0.04639279 0.05611423 0.89749295]
